,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
20684,45,blue-collar,married,basic.4y,no,yes,no,telephone,apr,mon,169,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20685,36,blue-collar,divorced,basic.6y,no,yes,no,cellular,apr,mon,339,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20686,42,admin.,divorced,high.school,no,no,no,cellular,apr,mon,220,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20687,52,retired,married,high.school,no,yes,no,cellular,apr,mon,525,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20688,40,blue-collar,married,basic.6y,no,yes,no,cellular,apr,mon,374,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20689,33,blue-collar,single,basic.4y,no,no,no,cellular,apr,mon,210,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20690,24,technician,single,high.school,no,yes,no,cellular,apr,mon,390,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20691,32,management,single,university.degree,no,yes,no,cellular,apr,mon,122,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20692,34,services,single,basic.6y,no,yes,no,cellular,apr,mon,249,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20693,38,technician,married,professional.course,no,yes,no,cellular,apr,mon,136,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20694,37,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,186,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20695,42,admin.,married,basic.9y,no,no,no,telephone,apr,mon,406,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20696,30,admin.,married,high.school,no,no,no,cellular,apr,mon,566,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20697,56,blue-collar,married,basic.6y,no,yes,yes,cellular,apr,mon,223,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20698,39,blue-collar,married,basic.4y,no,yes,no,cellular,apr,mon,421,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20699,40,blue-collar,married,basic.6y,no,no,no,cellular,apr,mon,83,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20700,25,self-employed,divorced,university.degree,no,yes,no,cellular,apr,mon,227,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
20701,59,self-employed,married,professional.course,no,yes,no,cellular,apr,mon,860,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
20702,29,technician,single,university.degree,no,no,no,cellular,apr,mon,354,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20703,35,blue-collar,married,basic.9y,no,no,no,cellular,apr,mon,207,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20704,38,technician,single,professional.course,no,no,no,cellular,apr,mon,17,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20705,46,entrepreneur,single,university.degree,no,no,no,cellular,apr,mon,89,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20706,29,services,single,high.school,no,no,no,cellular,apr,mon,386,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20707,41,blue-collar,married,high.school,no,no,no,cellular,apr,mon,239,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20708,40,blue-collar,married,basic.4y,no,no,no,cellular,apr,mon,1550,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
20709,26,admin.,married,high.school,no,yes,no,cellular,apr,mon,61,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20710,42,services,married,high.school,no,yes,yes,cellular,apr,mon,234,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20711,35,technician,married,university.degree,no,yes,no,cellular,apr,mon,185,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20712,31,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,19,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20713,34,blue-collar,married,basic.9y,no,no,yes,cellular,apr,mon,96,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20714,31,blue-collar,single,basic.9y,no,yes,yes,cellular,apr,mon,218,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20715,43,services,married,high.school,no,no,no,cellular,apr,mon,26,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20716,39,admin.,single,high.school,no,no,no,cellular,apr,mon,159,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20717,31,blue-collar,single,basic.9y,no,no,no,cellular,apr,mon,386,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20718,41,admin.,single,university.degree,no,yes,no,cellular,apr,mon,279,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20719,29,admin.,married,university.degree,no,yes,yes,cellular,apr,mon,245,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20720,31,admin.,single,university.degree,no,yes,no,cellular,apr,mon,201,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20721,44,blue-collar,married,basic.6y,no,no,no,cellular,apr,mon,428,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20722,29,self-employed,single,university.degree,no,yes,no,cellular,apr,mon,128,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20723,30,student,single,high.school,no,yes,no,cellular,apr,mon,7,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20724,37,blue-collar,single,professional.course,no,yes,no,cellular,apr,mon,304,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20725,53,admin.,married,professional.course,no,yes,no,cellular,apr,mon,185,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20726,48,services,divorced,high.school,no,yes,yes,cellular,apr,mon,108,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20727,48,services,divorced,high.school,no,yes,no,cellular,apr,mon,90,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20728,34,technician,married,professional.course,no,yes,no,cellular,apr,mon,122,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20729,48,services,divorced,high.school,no,yes,no,cellular,apr,mon,365,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20730,38,admin.,single,university.degree,no,yes,no,cellular,apr,mon,285,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20731,38,admin.,single,university.degree,no,yes,no,cellular,apr,mon,275,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20732,44,blue-collar,married,basic.6y,no,yes,yes,cellular,apr,mon,7,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20733,34,admin.,single,university.degree,no,yes,no,cellular,apr,mon,285,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20734,73,retired,married,basic.4y,no,yes,no,cellular,apr,mon,158,1,6,1,success,-1.8,93.075,-47.1,1.405,5099.1,no
20735,54,technician,married,high.school,no,yes,no,cellular,apr,mon,178,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20736,31,technician,single,professional.course,no,yes,no,cellular,apr,mon,199,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20737,31,blue-collar,single,basic.9y,no,no,no,cellular,apr,mon,65,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20738,56,retired,divorced,university.degree,no,yes,no,cellular,apr,mon,199,5,9,1,success,-1.8,93.075,-47.1,1.405,5099.1,no
20739,37,management,married,university.degree,no,yes,no,cellular,apr,mon,198,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20740,37,management,married,university.degree,no,no,no,cellular,apr,mon,352,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20741,29,technician,single,university.degree,no,yes,no,cellular,apr,mon,210,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20742,43,admin.,single,university.degree,no,yes,no,cellular,apr,mon,670,4,11,1,success,-1.8,93.075,-47.1,1.405,5099.1,yes
20743,53,services,married,high.school,no,yes,no,cellular,apr,mon,62,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20744,37,management,married,university.degree,no,no,no,cellular,apr,mon,401,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20745,33,technician,married,high.school,no,yes,no,cellular,apr,mon,59,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20746,42,services,married,university.degree,no,yes,no,cellular,apr,mon,17,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20747,41,services,married,high.school,no,no,no,cellular,apr,mon,319,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20748,36,services,single,high.school,no,yes,no,cellular,apr,mon,142,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20749,40,technician,married,professional.course,no,yes,yes,cellular,apr,mon,314,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20750,40,admin.,single,high.school,no,yes,no,cellular,apr,mon,133,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
20751,34,admin.,married,basic.9y,no,yes,no,cellular,apr,mon,317,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20752,35,admin.,single,basic.9y,no,yes,no,cellular,apr,mon,79,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20753,26,admin.,single,high.school,no,yes,no,cellular,apr,mon,190,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
20754,29,technician,single,university.degree,no,no,yes,cellular,apr,mon,222,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20755,38,technician,married,professional.course,no,no,no,cellular,apr,mon,277,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20756,37,blue-collar,married,high.school,no,yes,no,cellular,apr,mon,9,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20757,57,entrepreneur,single,university.degree,no,no,yes,cellular,apr,mon,7,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20758,37,management,married,university.degree,no,yes,no,cellular,apr,mon,13,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20759,39,technician,single,professional.course,no,no,no,cellular,apr,mon,714,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20760,42,services,married,university.degree,no,yes,no,cellular,apr,mon,257,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20761,26,admin.,single,high.school,no,no,no,cellular,apr,mon,785,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
20762,36,admin.,married,high.school,no,no,no,cellular,apr,mon,658,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20763,50,blue-collar,married,basic.9y,no,no,no,cellular,apr,mon,98,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20764,36,technician,married,high.school,no,yes,yes,cellular,apr,mon,42,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20765,50,services,married,high.school,no,yes,no,cellular,apr,mon,12,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20766,41,admin.,married,high.school,no,yes,yes,cellular,apr,mon,254,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20767,52,admin.,divorced,basic.9y,no,yes,yes,cellular,apr,mon,9,5,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20768,26,admin.,single,high.school,no,no,no,cellular,apr,mon,123,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20769,40,blue-collar,married,basic.6y,no,no,no,cellular,apr,mon,97,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20770,32,student,single,university.degree,no,yes,no,cellular,apr,mon,712,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
20771,59,self-employed,married,professional.course,no,yes,no,cellular,apr,mon,274,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20772,40,services,married,high.school,no,yes,no,cellular,apr,mon,72,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20773,36,technician,married,high.school,no,no,no,cellular,apr,mon,207,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20774,38,blue-collar,divorced,basic.6y,no,yes,yes,cellular,apr,mon,37,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20775,36,technician,married,high.school,no,no,no,cellular,apr,mon,517,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20776,32,admin.,married,high.school,no,yes,yes,telephone,apr,mon,24,1,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20777,33,services,married,high.school,no,yes,yes,cellular,apr,mon,18,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20778,40,admin.,divorced,university.degree,no,yes,no,cellular,apr,mon,238,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20779,36,management,married,university.degree,no,yes,yes,cellular,apr,mon,163,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20780,41,admin.,married,high.school,no,yes,yes,cellular,apr,mon,982,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20781,45,services,divorced,basic.9y,no,no,no,cellular,apr,mon,231,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20782,33,blue-collar,married,high.school,no,no,no,cellular,apr,mon,164,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20783,41,blue-collar,single,basic.4y,no,yes,no,cellular,apr,mon,94,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20784,36,management,married,university.degree,no,no,no,cellular,apr,mon,450,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20785,34,management,married,university.degree,no,yes,yes,cellular,apr,mon,107,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
20786,42,services,married,high.school,no,yes,no,cellular,apr,mon,274,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20787,42,services,married,high.school,no,yes,no,cellular,apr,mon,200,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20788,68,retired,married,high.school,no,yes,no,cellular,apr,mon,194,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
20789,40,technician,single,professional.course,no,yes,no,cellular,apr,mon,250,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20790,35,technician,single,university.degree,no,yes,no,cellular,apr,mon,79,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20791,40,technician,single,professional.course,no,yes,yes,cellular,apr,mon,538,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20792,42,blue-collar,married,basic.4y,no,yes,no,cellular,apr,mon,257,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20793,43,management,married,university.degree,no,yes,yes,cellular,apr,mon,21,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20794,30,technician,divorced,university.degree,no,no,no,cellular,apr,mon,96,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20795,38,management,divorced,university.degree,no,no,yes,cellular,apr,mon,72,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20796,40,retired,single,high.school,no,yes,no,cellular,apr,mon,166,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20797,36,management,single,high.school,no,yes,no,cellular,apr,mon,508,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20798,47,management,married,university.degree,no,no,no,cellular,apr,mon,51,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20799,30,blue-collar,married,basic.4y,no,no,no,cellular,apr,mon,19,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20800,58,services,married,basic.6y,no,yes,no,cellular,apr,mon,41,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20801,38,management,divorced,university.degree,no,no,no,cellular,apr,mon,611,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20802,57,entrepreneur,single,university.degree,no,yes,yes,cellular,apr,mon,45,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20803,26,admin.,single,high.school,no,no,no,telephone,apr,mon,216,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
20804,31,management,single,university.degree,no,yes,no,cellular,apr,mon,92,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20805,34,admin.,divorced,university.degree,no,no,yes,cellular,apr,mon,473,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20806,34,technician,married,basic.9y,no,no,no,cellular,apr,mon,110,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20807,30,blue-collar,married,basic.4y,no,no,no,cellular,apr,mon,87,4,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20808,44,blue-collar,married,basic.4y,no,no,no,cellular,apr,mon,92,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20809,57,entrepreneur,single,university.degree,no,yes,no,cellular,apr,mon,720,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
20810,43,services,single,university.degree,no,yes,no,cellular,apr,mon,178,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20811,29,blue-collar,married,basic.6y,no,no,no,cellular,apr,mon,84,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20812,38,blue-collar,married,professional.course,no,no,yes,cellular,apr,mon,123,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20813,48,services,single,basic.9y,no,yes,no,cellular,apr,mon,16,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20814,34,technician,married,basic.9y,no,no,no,cellular,apr,mon,617,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20815,43,management,married,university.degree,no,no,no,telephone,apr,mon,205,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20816,32,technician,single,professional.course,no,no,no,cellular,apr,mon,62,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20817,32,technician,single,professional.course,no,no,no,cellular,apr,mon,33,1,6,1,success,-1.8,93.075,-47.1,1.405,5099.1,no
20818,43,management,married,university.degree,no,no,no,cellular,apr,mon,246,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20819,52,services,married,basic.6y,no,no,yes,cellular,apr,mon,44,2,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20820,56,self-employed,married,university.degree,no,no,no,cellular,apr,mon,83,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20821,26,blue-collar,single,basic.9y,no,no,no,cellular,apr,mon,586,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
20822,43,management,married,university.degree,no,no,yes,cellular,apr,mon,443,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20823,31,services,divorced,high.school,no,no,no,cellular,apr,mon,379,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20824,31,services,divorced,high.school,no,no,no,cellular,apr,mon,330,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20825,47,admin.,divorced,university.degree,no,yes,no,cellular,apr,mon,40,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20826,21,services,single,basic.9y,no,no,no,cellular,apr,mon,293,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20827,34,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,240,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20828,37,technician,single,university.degree,no,no,no,cellular,apr,mon,190,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20829,36,technician,divorced,professional.course,no,no,no,cellular,apr,mon,15,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20830,48,services,divorced,high.school,no,yes,yes,cellular,apr,mon,111,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20831,73,retired,married,basic.4y,no,yes,yes,cellular,apr,mon,128,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20832,23,student,single,high.school,no,yes,no,cellular,apr,mon,637,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20833,32,technician,married,professional.course,no,yes,no,cellular,apr,mon,140,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20834,56,self-employed,married,university.degree,no,yes,no,cellular,apr,mon,222,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20835,37,technician,single,professional.course,no,yes,no,cellular,apr,mon,20,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20836,34,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,151,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20837,51,services,married,high.school,no,yes,no,cellular,apr,mon,272,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20838,56,services,married,basic.4y,no,yes,yes,cellular,apr,mon,15,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20839,28,self-employed,single,university.degree,no,yes,no,cellular,apr,mon,64,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20840,37,technician,single,professional.course,no,no,no,cellular,apr,mon,147,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20841,31,technician,single,professional.course,no,yes,no,cellular,apr,mon,170,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20842,31,technician,single,professional.course,no,no,no,cellular,apr,mon,217,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20843,46,services,married,high.school,no,no,no,cellular,apr,mon,53,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20844,28,self-employed,single,university.degree,no,yes,no,cellular,apr,mon,187,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20845,46,services,married,high.school,no,no,no,telephone,apr,mon,60,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20846,46,services,married,high.school,no,yes,no,cellular,apr,mon,180,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20847,46,admin.,married,university.degree,no,yes,no,cellular,apr,mon,75,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20848,43,management,married,university.degree,no,yes,no,cellular,apr,mon,818,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20849,45,blue-collar,married,basic.6y,no,no,no,cellular,apr,mon,293,1,1,1,success,-1.8,93.075,-47.1,1.405,5099.1,no
20850,32,technician,single,professional.course,no,yes,no,cellular,apr,mon,54,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20851,55,services,married,high.school,no,yes,yes,cellular,apr,mon,691,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
20852,50,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,567,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
20853,40,self-employed,married,basic.9y,no,yes,yes,cellular,apr,mon,64,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20854,39,unemployed,single,high.school,no,yes,no,telephone,apr,mon,22,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20855,34,technician,married,basic.9y,no,yes,no,cellular,apr,mon,904,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
20856,31,admin.,single,university.degree,no,yes,no,cellular,apr,mon,239,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20857,47,self-employed,married,university.degree,no,no,no,cellular,apr,mon,145,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20858,52,admin.,married,university.degree,no,yes,no,cellular,apr,mon,95,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20859,44,blue-collar,married,basic.6y,no,no,no,cellular,apr,mon,400,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20860,40,admin.,single,university.degree,no,yes,no,cellular,apr,mon,221,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20861,34,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,318,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20862,40,management,married,university.degree,no,yes,no,cellular,apr,mon,96,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20863,71,retired,married,university.degree,no,no,no,cellular,apr,mon,349,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
20864,38,admin.,single,university.degree,no,yes,yes,cellular,apr,mon,6,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20865,46,services,married,high.school,no,no,no,cellular,apr,mon,91,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20866,52,services,married,basic.6y,no,yes,no,cellular,apr,mon,44,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20867,49,entrepreneur,married,university.degree,no,yes,no,cellular,apr,mon,48,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20868,52,services,married,basic.6y,no,no,no,cellular,apr,mon,157,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20869,48,services,divorced,high.school,no,no,no,cellular,apr,mon,715,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20870,33,blue-collar,married,high.school,no,no,no,cellular,apr,mon,87,2,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no
20871,56,housemaid,married,basic.4y,no,yes,no,cellular,apr,mon,325,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
20872,49,entrepreneur,married,university.degree,no,yes,no,cellular,apr,mon,334,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20873,47,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,238,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20874,37,admin.,married,university.degree,no,yes,yes,cellular,apr,mon,245,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20875,75,retired,divorced,basic.4y,no,no,no,cellular,apr,mon,227,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
20876,23,admin.,married,high.school,no,no,no,cellular,apr,mon,297,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20877,50,technician,married,professional.course,no,yes,no,cellular,apr,mon,38,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20878,53,admin.,single,university.degree,no,no,no,cellular,apr,mon,59,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
